Year,Month,YearMonth,Date,Port1,Port2,Route,$Value,$Real,,,,,,,,
2015,5,201505,01-May-15,Launceston,Melbourne,Launceston - Melbourne,120,157.0604651,,,,,,,,
2015,5,201505,01-May-15,Launceston,Sydney,Launceston - Sydney,138,180.6195349,,,,,,,,
2015,5,201505,01-May-15,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,240,314.1209302,,,,,,,,
2015,5,201505,01-May-15,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,232.9730233,,,,,,,,
2015,5,201505,01-May-15,Melbourne,Gold Coast,Melbourne - Gold Coast,150,196.3255814,,,,,,,,
2015,5,201505,01-May-15,Melbourne,Mildura,Melbourne - Mildura,250,327.2093023,,,,,,,,
2015,5,201505,01-May-15,Melbourne,Perth,Melbourne - Perth,294,384.7981395,,,,,,,,
2015,5,201505,01-May-15,Melbourne,Sydney,Melbourne - Sydney,98,128.2660465,,,,,,,,
2015,5,201505,01-May-15,Melbourne,Newcastle,Melbourne - Newcastle,154,201.5609302,,,,,,,,
2015,5,201505,01-May-15,Paraburdoo,Perth,Paraburdoo - Perth,638,835.0381395,,,,,,,,
2015,5,201505,01-May-15,Perth,Newman,Perth - Newman,598,782.6846512,,,,,,,,
2015,5,201505,01-May-15,Perth,Port Hedland,Perth - Port Hedland,694,908.3330233,,,,,,,,
2015,5,201505,01-May-15,Perth,Sydney,Perth - Sydney,348,455.4753488,,,,,,,,
2015,5,201505,01-May-15,Port Macquarie,Sydney,Port Macquarie - Sydney,258,337.68,,,,,,,,
2015,5,201505,01-May-15,Sydney,Tamworth,Sydney - Tamworth,210,274.855814,,,,,,,,
2015,5,201505,01-May-15,Sydney,Townsville,Sydney - Townsville,298,390.0334884,,,,,,,,
2015,5,201505,01-May-15,Sydney,Wagga Wagga,Sydney - Wagga Wagga,257.07,336.4627814,,,,,,,,
2015,5,201505,01-May-15,Newcastle,Gold Coast,Newcastle - Gold Coast,138,180.6195349,,,,,,,,
2015,6,201506,01-Jun-15,Adelaide,Brisbane,Adelaide - Brisbane,178,232.9730233,,,,,,,,
2015,6,201506,01-Jun-15,Adelaide,Canberra,Adelaide - Canberra,418,547.0939535,,,,,,,,
2015,6,201506,01-Jun-15,Adelaide,Darwin,Adelaide - Darwin,398,520.9172093,,,,,,,,
2015,6,201506,01-Jun-15,Adelaide,Gold Coast,Adelaide - Gold Coast,323,422.7544186,,,,,,,,
2015,6,201506,01-Jun-15,Adelaide,Melbourne,Adelaide - Melbourne,104,136.1190698,,,,,,,,
2015,6,201506,01-Jun-15,Adelaide,Perth,Adelaide - Perth,328,429.2986047,,,,,,,,
2015,6,201506,01-Jun-15,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,307.956307,,,,,,,,
2015,6,201506,01-Jun-15,Adelaide,Sydney,Adelaide - Sydney,134,175.384186,,,,,,,,
2015,6,201506,01-Jun-15,Albury,Sydney,Albury - Sydney,258,337.68,,,,,,,,
2015,6,201506,01-Jun-15,Alice Springs,Melbourne,Alice Springs - Melbourne,758,992.0986047,,,,,,,,
2015,6,201506,01-Jun-15,Alice Springs,Sydney,Alice Springs - Sydney,868,1136.070698,,,,,,,,
2015,6,201506,01-Jun-15,Avalon,Sydney,Avalon - Sydney,114,149.2074419,,,,,,,,
2015,6,201506,01-Jun-15,Ayers Rock,Sydney,Ayers Rock - Sydney,534,698.9190698,,,,,,,,
2015,6,201506,01-Jun-15,Ballina,Sydney,Ballina - Sydney,110,143.972093,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Cairns,Brisbane - Cairns,248,324.5916279,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Canberra,Brisbane - Canberra,378,494.7404651,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Darwin,Brisbane - Darwin,598,782.6846512,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Emerald,Brisbane - Emerald,290,379.5627907,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Gladstone,Brisbane - Gladstone,258,337.68,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Hamilton Island,Brisbane - Hamilton Island,338,442.3869767,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Mackay,Brisbane - Mackay,148,193.707907,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Melbourne,Brisbane - Melbourne,164,214.6493023,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Moranbah,Brisbane - Moranbah,398,520.9172093,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Mount Isa,Brisbane - Mount Isa,710,929.2744186,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Perth,Brisbane - Perth,648,848.1265116,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Proserpine,Brisbane - Proserpine,180,235.5906977,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Rockhampton,Brisbane - Rockhampton,218,285.3265116,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Roma,Brisbane - Roma,280,366.4744186,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Sydney,Brisbane - Sydney,124,162.295814,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Townsville,Brisbane - Townsville,264,345.5330233,,,,,,,,
2015,6,201506,01-Jun-15,Brisbane,Newcastle,Brisbane - Newcastle,158,206.7962791,,,,,,,,
2015,6,201506,01-Jun-15,Broome,Perth,Broome - Perth,620,811.4790698,,,,,,,,
2015,6,201506,01-Jun-15,Bundaberg,Brisbane,Bundaberg - Brisbane,238,311.5032558,,,,,,,,
2015,6,201506,01-Jun-15,Cairns,Gold Coast,Cairns - Gold Coast,220,287.944186,,,,,,,,
2015,6,201506,01-Jun-15,Cairns,Melbourne,Cairns - Melbourne,308,403.1218605,,,,,,,,
2015,6,201506,01-Jun-15,Cairns,Sydney,Cairns - Sydney,310,405.7395349,,,,,,,,
2015,6,201506,01-Jun-15,Cairns,Townsville,Cairns - Townsville,250,327.2093023,,,,,,,,
2015,6,201506,01-Jun-15,Canberra,Melbourne,Canberra - Melbourne,338,442.3869767,,,,,,,,
2015,6,201506,01-Jun-15,Canberra,Sydney,Canberra - Sydney,278,363.8567442,,,,,,,,
2015,6,201506,01-Jun-15,Coffs Harbour,Sydney,Coffs Harbour - Sydney,104,136.1190698,,,,,,,,
2015,6,201506,01-Jun-15,Darwin,Melbourne,Darwin - Melbourne,544,712.0074419,,,,,,,,
2015,6,201506,01-Jun-15,Darwin,Perth,Darwin - Perth,804,1052.305116,,,,,,,,
2015,6,201506,01-Jun-15,Darwin,Sydney,Darwin - Sydney,488,638.7125581,,,,,,,,
2015,6,201506,01-Jun-15,Devonport,Melbourne,Devonport - Melbourne,314,410.9748837,,,,,,,,
2015,6,201506,01-Jun-15,Dubbo,Sydney,Dubbo - Sydney,254.5,333.0990698,,,,,,,,
2015,6,201506,01-Jun-15,Geraldton,Perth,Geraldton - Perth,350,458.0930233,,,,,,,,
2015,6,201506,01-Jun-15,Gold Coast,Sydney,Gold Coast - Sydney,94,123.0306977,,,,,,,,
2015,6,201506,01-Jun-15,Hamilton Island,Sydney,Hamilton Island - Sydney,398,520.9172093,,,,,,,,
2015,6,201506,01-Jun-15,Hobart,Melbourne,Hobart - Melbourne,94,123.0306977,,,,,,,,
2015,6,201506,01-Jun-15,Hobart,Sydney,Hobart - Sydney,194,253.9144186,,,,,,,,
2015,6,201506,01-Jun-15,Kalgoorlie,Perth,Kalgoorlie - Perth,438,573.2706977,,,,,,,,
2015,6,201506,01-Jun-15,Karratha,Perth,Karratha - Perth,630,824.5674419,,,,,,,,
2015,6,201506,01-Jun-15,Launceston,Melbourne,Launceston - Melbourne,114,149.2074419,,,,,,,,
2015,6,201506,01-Jun-15,Launceston,Sydney,Launceston - Sydney,148,193.707907,,,,,,,,
2015,6,201506,01-Jun-15,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,254,332.4446512,,,,,,,,
2015,6,201506,01-Jun-15,Sunshine Coast,Sydney,Sunshine Coast - Sydney,158,206.7962791,,,,,,,,
2015,6,201506,01-Jun-15,Melbourne,Gold Coast,Melbourne - Gold Coast,220,287.944186,,,,,,,,
2015,6,201506,01-Jun-15,Melbourne,Mildura,Melbourne - Mildura,250,327.2093023,,,,,,,,
2015,6,201506,01-Jun-15,Melbourne,Perth,Melbourne - Perth,310,405.7395349,,,,,,,,
2015,6,201506,01-Jun-15,Melbourne,Sydney,Melbourne - Sydney,118,154.4427907,,,,,,,,
2015,6,201506,01-Jun-15,Melbourne,Newcastle,Melbourne - Newcastle,154,201.5609302,,,,,,,,
2015,6,201506,01-Jun-15,Paraburdoo,Perth,Paraburdoo - Perth,638,835.0381395,,,,,,,,
2015,6,201506,01-Jun-15,Perth,Newman,Perth - Newman,598,782.6846512,,,,,,,,
2015,6,201506,01-Jun-15,Perth,Port Hedland,Perth - Port Hedland,630,824.5674419,,,,,,,,
2015,6,201506,01-Jun-15,Perth,Sydney,Perth - Sydney,314,410.9748837,,,,,,,,
2015,6,201506,01-Jun-15,Port Macquarie,Sydney,Port Macquarie - Sydney,258,337.68,,,,,,,,
2015,6,201506,01-Jun-15,Sydney,Tamworth,Sydney - Tamworth,210,274.855814,,,,,,,,
2015,6,201506,01-Jun-15,Sydney,Townsville,Sydney - Townsville,358,468.5637209,,,,,,,,
2015,6,201506,01-Jun-15,Sydney,Wagga Wagga,Sydney - Wagga Wagga,257.07,336.4627814,,,,,,,,
2015,6,201506,01-Jun-15,Newcastle,Gold Coast,Newcastle - Gold Coast,148,193.707907,,,,,,,,
2015,7,201507,01-Jul-15,Adelaide,Brisbane,Adelaide - Brisbane,178,231.8944444,,,,,,,,
2015,7,201507,01-Jul-15,Adelaide,Canberra,Adelaide - Canberra,451,587.5527778,,,,,,,,
2015,7,201507,01-Jul-15,Adelaide,Darwin,Adelaide - Darwin,508,661.8111111,,,,,,,,
2015,7,201507,01-Jul-15,Adelaide,Gold Coast,Adelaide - Gold Coast,258,336.1166667,,,,,,,,
2015,7,201507,01-Jul-15,Adelaide,Melbourne,Adelaide - Melbourne,114,148.5166667,,,,,,,,
2015,7,201507,01-Jul-15,Adelaide,Perth,Adelaide - Perth,368,479.4222222,,,,,,,,
2015,7,201507,01-Jul-15,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,306.5305833,,,,,,,,
2015,7,201507,01-Jul-15,Adelaide,Sydney,Adelaide - Sydney,158,205.8388889,,,,,,,,
2015,7,201507,01-Jul-15,Albury,Sydney,Albury - Sydney,258,336.1166667,,,,,,,,
2015,7,201507,01-Jul-15,Alice Springs,Sydney,Alice Springs - Sydney,788,1026.588889,,,,,,,,
2015,7,201507,01-Jul-15,Avalon,Sydney,Avalon - Sydney,110,143.3055556,,,,,,,,
2015,7,201507,01-Jul-15,Ayers Rock,Sydney,Ayers Rock - Sydney,744,969.2666667,,,,,,,,
2015,7,201507,01-Jul-15,Ballina,Sydney,Ballina - Sydney,110,143.3055556,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Cairns,Brisbane - Cairns,218,284.0055556,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Canberra,Brisbane - Canberra,378,492.45,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Darwin,Brisbane - Darwin,398,518.5055556,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Emerald,Brisbane - Emerald,298,388.2277778,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Gladstone,Brisbane - Gladstone,252,328.3,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Hamilton Island,Brisbane - Hamilton Island,420,547.1666667,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Hobart,Brisbane - Hobart,290,377.8055556,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Mackay,Brisbane - Mackay,168,218.8666667,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Melbourne,Brisbane - Melbourne,170,221.4722222,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Moranbah,Brisbane - Moranbah,494,643.5722222,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Mount Isa,Brisbane - Mount Isa,720,938,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Perth,Brisbane - Perth,598,779.0611111,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Proserpine,Brisbane - Proserpine,158,205.8388889,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Rockhampton,Brisbane - Rockhampton,230,299.6388889,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Roma,Brisbane - Roma,341,444.2472222,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Sydney,Brisbane - Sydney,118,153.7277778,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Townsville,Brisbane - Townsville,238,310.0611111,,,,,,,,
2015,7,201507,01-Jul-15,Brisbane,Newcastle,Brisbane - Newcastle,130,169.3611111,,,,,,,,
2015,7,201507,01-Jul-15,Broome,Perth,Broome - Perth,680,885.8888889,,,,,,,,
2015,7,201507,01-Jul-15,Bundaberg,Brisbane,Bundaberg - Brisbane,230,299.6388889,,,,,,,,
2015,7,201507,01-Jul-15,Cairns,Gold Coast,Cairns - Gold Coast,270,351.75,,,,,,,,
2015,7,201507,01-Jul-15,Cairns,Melbourne,Cairns - Melbourne,360,469,,,,,,,,
2015,7,201507,01-Jul-15,Cairns,Sydney,Cairns - Sydney,284,369.9888889,,,,,,,,
2015,7,201507,01-Jul-15,Cairns,Townsville,Cairns - Townsville,250,325.6944444,,,,,,,,
2015,7,201507,01-Jul-15,Canberra,Melbourne,Canberra - Melbourne,338,440.3388889,,,,,,,,
2015,7,201507,01-Jul-15,Canberra,Sydney,Canberra - Sydney,278,362.1722222,,,,,,,,
2015,7,201507,01-Jul-15,Coffs Harbour,Sydney,Coffs Harbour - Sydney,104,135.4888889,,,,,,,,
2015,7,201507,01-Jul-15,Darwin,Melbourne,Darwin - Melbourne,524,682.6555556,,,,,,,,
2015,7,201507,01-Jul-15,Darwin,Perth,Darwin - Perth,784,1021.377778,,,,,,,,
2015,7,201507,01-Jul-15,Darwin,Sydney,Darwin - Sydney,400,521.1111111,,,,,,,,
2015,7,201507,01-Jul-15,Devonport,Melbourne,Devonport - Melbourne,315,410.375,,,,,,,,
2015,7,201507,01-Jul-15,Dubbo,Sydney,Dubbo - Sydney,255.2,332.4688889,,,,,,,,
2015,7,201507,01-Jul-15,Geraldton,Perth,Geraldton - Perth,350,455.9722222,,,,,,,,
2015,7,201507,01-Jul-15,Gold Coast,Sydney,Gold Coast - Sydney,90,117.25,,,,,,,,
2015,7,201507,01-Jul-15,Hamilton Island,Sydney,Hamilton Island - Sydney,358,466.3944444,,,,,,,,
2015,7,201507,01-Jul-15,Hobart,Melbourne,Hobart - Melbourne,110,143.3055556,,,,,,,,
2015,7,201507,01-Jul-15,Hobart,Sydney,Hobart - Sydney,204,265.7666667,,,,,,,,
2015,7,201507,01-Jul-15,Kalgoorlie,Perth,Kalgoorlie - Perth,438,570.6166667,,,,,,,,
2015,7,201507,01-Jul-15,Karratha,Perth,Karratha - Perth,630,820.75,,,,,,,,
2015,7,201507,01-Jul-15,Launceston,Melbourne,Launceston - Melbourne,114,148.5166667,,,,,,,,
2015,7,201507,01-Jul-15,Launceston,Sydney,Launceston - Sydney,178,231.8944444,,,,,,,,
2015,7,201507,01-Jul-15,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,278,362.1722222,,,,,,,,
2015,7,201507,01-Jul-15,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,231.8944444,,,,,,,,
2015,7,201507,01-Jul-15,Melbourne,Gold Coast,Melbourne - Gold Coast,164,213.6555556,,,,,,,,
2015,7,201507,01-Jul-15,Melbourne,Mildura,Melbourne - Mildura,250,325.6944444,,,,,,,,
2015,7,201507,01-Jul-15,Melbourne,Perth,Melbourne - Perth,320,416.8888889,,,,,,,,
2015,7,201507,01-Jul-15,Melbourne,Sydney,Melbourne - Sydney,118,153.7277778,,,,,,,,
2015,7,201507,01-Jul-15,Melbourne,Newcastle,Melbourne - Newcastle,154,200.6277778,,,,,,,,
2015,7,201507,01-Jul-15,Paraburdoo,Perth,Paraburdoo - Perth,638,831.1722222,,,,,,,,
2015,7,201507,01-Jul-15,Perth,Newman,Perth - Newman,598,779.0611111,,,,,,,,
2015,7,201507,01-Jul-15,Perth,Port Hedland,Perth - Port Hedland,630,820.75,,,,,,,,
2015,7,201507,01-Jul-15,Perth,Sydney,Perth - Sydney,328,427.3111111,,,,,,,,
2015,7,201507,01-Jul-15,Port Macquarie,Sydney,Port Macquarie - Sydney,258,336.1166667,,,,,,,,
2015,7,201507,01-Jul-15,Sydney,Tamworth,Sydney - Tamworth,210,273.5833333,,,,,,,,
2015,7,201507,01-Jul-15,Sydney,Townsville,Sydney - Townsville,288,375.2,,,,,,,,
2015,7,201507,01-Jul-15,Sydney,Wagga Wagga,Sydney - Wagga Wagga,257.07,334.9050833,,,,,,,,
2015,7,201507,01-Jul-15,Newcastle,Gold Coast,Newcastle - Gold Coast,118,153.7277778,,,,,,,,
2015,8,201508,01-Aug-15,Adelaide,Brisbane,Adelaide - Brisbane,178,231.8944444,,,,,,,,
2015,8,201508,01-Aug-15,Adelaide,Canberra,Adelaide - Canberra,451,587.5527778,,,,,,,,
2015,8,201508,01-Aug-15,Adelaide,Darwin,Adelaide - Darwin,368,479.4222222,,,,,,,,
2015,8,201508,01-Aug-15,Adelaide,Gold Coast,Adelaide - Gold Coast,294,383.0166667,,,,,,,,
2015,8,201508,01-Aug-15,Adelaide,Melbourne,Adelaide - Melbourne,118,153.7277778,,,,,,,,
2015,8,201508,01-Aug-15,Adelaide,Perth,Adelaide - Perth,318,414.2833333,,,,,,,,
2015,8,201508,01-Aug-15,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,306.5305833,,,,,,,,
2015,8,201508,01-Aug-15,Adelaide,Sydney,Adelaide - Sydney,130,169.3611111,,,,,,,,
2015,8,201508,01-Aug-15,Albury,Sydney,Albury - Sydney,258,336.1166667,,,,,,,,
2015,8,201508,01-Aug-15,Alice Springs,Sydney,Alice Springs - Sydney,738,961.45,,,,,,,,
2015,8,201508,01-Aug-15,Avalon,Sydney,Avalon - Sydney,104,135.4888889,,,,,,,,
2015,8,201508,01-Aug-15,Ayers Rock,Sydney,Ayers Rock - Sydney,498,648.7833333,,,,,,,,
2015,8,201508,01-Aug-15,Ballina,Sydney,Ballina - Sydney,120,156.3333333,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Cairns,Brisbane - Cairns,198,257.95,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Canberra,Brisbane - Canberra,378,492.45,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Darwin,Brisbane - Darwin,278,362.1722222,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Emerald,Brisbane - Emerald,370,482.0277778,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Gladstone,Brisbane - Gladstone,252,328.3,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Hamilton Island,Brisbane - Hamilton Island,458,596.6722222,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Hobart,Brisbane - Hobart,330,429.9166667,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Mackay,Brisbane - Mackay,168,218.8666667,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Melbourne,Brisbane - Melbourne,158,205.8388889,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Moranbah,Brisbane - Moranbah,494,643.5722222,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Mount Isa,Brisbane - Mount Isa,720,938,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Perth,Brisbane - Perth,538,700.8944444,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Proserpine,Brisbane - Proserpine,148,192.8111111,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Rockhampton,Brisbane - Rockhampton,230,299.6388889,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Roma,Brisbane - Roma,407,530.2305556,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Sydney,Brisbane - Sydney,110,143.3055556,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Townsville,Brisbane - Townsville,218,284.0055556,,,,,,,,
2015,8,201508,01-Aug-15,Brisbane,Newcastle,Brisbane - Newcastle,118,153.7277778,,,,,,,,
2015,8,201508,01-Aug-15,Broome,Perth,Broome - Perth,652,849.4111111,,,,,,,,
2015,8,201508,01-Aug-15,Bundaberg,Brisbane,Bundaberg - Brisbane,230,299.6388889,,,,,,,,
2015,8,201508,01-Aug-15,Cairns,Gold Coast,Cairns - Gold Coast,224,291.8222222,,,,,,,,
2015,8,201508,01-Aug-15,Cairns,Melbourne,Cairns - Melbourne,368,479.4222222,,,,,,,,
2015,8,201508,01-Aug-15,Cairns,Sydney,Cairns - Sydney,294,383.0166667,,,,,,,,
2015,8,201508,01-Aug-15,Cairns,Townsville,Cairns - Townsville,251,326.9972222,,,,,,,,
2015,8,201508,01-Aug-15,Canberra,Melbourne,Canberra - Melbourne,325,423.4027778,,,,,,,,
2015,8,201508,01-Aug-15,Canberra,Sydney,Canberra - Sydney,278,362.1722222,,,,,,,,
2015,8,201508,01-Aug-15,Coffs Harbour,Sydney,Coffs Harbour - Sydney,150,195.4166667,,,,,,,,
2015,8,201508,01-Aug-15,Darwin,Melbourne,Darwin - Melbourne,497,647.4805556,,,,,,,,
2015,8,201508,01-Aug-15,Darwin,Perth,Darwin - Perth,654,852.0166667,,,,,,,,
2015,8,201508,01-Aug-15,Darwin,Sydney,Darwin - Sydney,360,469,,,,,,,,
2015,8,201508,01-Aug-15,Devonport,Melbourne,Devonport - Melbourne,290,377.8055556,,,,,,,,
2015,8,201508,01-Aug-15,Dubbo,Sydney,Dubbo - Sydney,255.2,332.4688889,,,,,,,,
2015,8,201508,01-Aug-15,Geraldton,Perth,Geraldton - Perth,350,455.9722222,,,,,,,,
2015,8,201508,01-Aug-15,Gold Coast,Sydney,Gold Coast - Sydney,108,140.7,,,,,,,,
2015,8,201508,01-Aug-15,Hamilton Island,Sydney,Hamilton Island - Sydney,414,539.35,,,,,,,,
2015,8,201508,01-Aug-15,Hobart,Melbourne,Hobart - Melbourne,120,156.3333333,,,,,,,,
2015,8,201508,01-Aug-15,Hobart,Sydney,Hobart - Sydney,188,244.9222222,,,,,,,,
2015,8,201508,01-Aug-15,Kalgoorlie,Perth,Kalgoorlie - Perth,438,570.6166667,,,,,,,,
2015,8,201508,01-Aug-15,Karratha,Perth,Karratha - Perth,630,820.75,,,,,,,,
2015,8,201508,01-Aug-15,Launceston,Melbourne,Launceston - Melbourne,130,169.3611111,,,,,,,,
2015,8,201508,01-Aug-15,Launceston,Sydney,Launceston - Sydney,158,205.8388889,,,,,,,,
2015,8,201508,01-Aug-15,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,290,377.8055556,,,,,,,,
2015,8,201508,01-Aug-15,Sunshine Coast,Sydney,Sunshine Coast - Sydney,158,205.8388889,,,,,,,,
2015,8,201508,01-Aug-15,Melbourne,Gold Coast,Melbourne - Gold Coast,188,244.9222222,,,,,,,,
2015,8,201508,01-Aug-15,Melbourne,Mildura,Melbourne - Mildura,250,325.6944444,,,,,,,,
2015,8,201508,01-Aug-15,Melbourne,Perth,Melbourne - Perth,334,435.1277778,,,,,,,,
2015,8,201508,01-Aug-15,Melbourne,Sydney,Melbourne - Sydney,150,195.4166667,,,,,,,,
2015,8,201508,01-Aug-15,Melbourne,Newcastle,Melbourne - Newcastle,138,179.7833333,,,,,,,,
2015,8,201508,01-Aug-15,Paraburdoo,Perth,Paraburdoo - Perth,638,831.1722222,,,,,,,,
2015,8,201508,01-Aug-15,Perth,Newman,Perth - Newman,598,779.0611111,,,,,,,,
2015,8,201508,01-Aug-15,Perth,Port Hedland,Perth - Port Hedland,630,820.75,,,,,,,,
2015,8,201508,01-Aug-15,Perth,Sydney,Perth - Sydney,430,560.1944444,,,,,,,,
2015,8,201508,01-Aug-15,Port Macquarie,Sydney,Port Macquarie - Sydney,258,336.1166667,,,,,,,,
2015,8,201508,01-Aug-15,Sydney,Tamworth,Sydney - Tamworth,240,312.6666667,,,,,,,,
2015,8,201508,01-Aug-15,Sydney,Townsville,Sydney - Townsville,278,362.1722222,,,,,,,,
2015,8,201508,01-Aug-15,Sydney,Wagga Wagga,Sydney - Wagga Wagga,257.49,335.45225,,,,,,,,
2015,8,201508,01-Aug-15,Newcastle,Gold Coast,Newcastle - Gold Coast,128,166.7555556,,,,,,,,
2015,9,201509,01-Sep-15,Adelaide,Brisbane,Adelaide - Brisbane,294,383.0166667,,,,,,,,
2015,9,201509,01-Sep-15,Adelaide,Canberra,Adelaide - Canberra,481,626.6361111,,,,,,,,
2015,9,201509,01-Sep-15,Adelaide,Darwin,Adelaide - Darwin,484,630.5444444,,,,,,,,
2015,9,201509,01-Sep-15,Adelaide,Gold Coast,Adelaide - Gold Coast,483,629.2416667,,,,,,,,
2015,9,201509,01-Sep-15,Adelaide,Melbourne,Adelaide - Melbourne,140,182.3888889,,,,,,,,
2015,9,201509,01-Sep-15,Adelaide,Perth,Adelaide - Perth,388,505.4777778,,,,,,,,
2015,9,201509,01-Sep-15,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,306.5305833,,,,,,,,
2015,9,201509,01-Sep-15,Adelaide,Sydney,Adelaide - Sydney,168,218.8666667,,,,,,,,
2015,9,201509,01-Sep-15,Albury,Sydney,Albury - Sydney,258.19,336.3641944,,,,,,,,
2015,9,201509,01-Sep-15,Alice Springs,Sydney,Alice Springs - Sydney,829,1080.002778,,,,,,,,
2015,9,201509,01-Sep-15,Avalon,Sydney,Avalon - Sydney,108,140.7,,,,,,,,
2015,9,201509,01-Sep-15,Ayers Rock,Sydney,Ayers Rock - Sydney,848,1104.755556,,,,,,,,
2015,9,201509,01-Sep-15,Ballina,Sydney,Ballina - Sydney,140,182.3888889,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Cairns,Brisbane - Cairns,298,388.2277778,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Canberra,Brisbane - Canberra,378,492.45,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Darwin,Brisbane - Darwin,314,409.0722222,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Emerald,Brisbane - Emerald,292,380.4111111,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Gladstone,Brisbane - Gladstone,252,328.3,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Hamilton Island,Brisbane - Hamilton Island,468,609.7,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Hobart,Brisbane - Hobart,324,422.1,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Mackay,Brisbane - Mackay,188,244.9222222,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Melbourne,Brisbane - Melbourne,174,226.6833333,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Moranbah,Brisbane - Moranbah,418,544.5611111,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Mount Isa,Brisbane - Mount Isa,560,729.5555556,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Perth,Brisbane - Perth,568,739.9777778,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Proserpine,Brisbane - Proserpine,238,310.0611111,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Rockhampton,Brisbane - Rockhampton,230,299.6388889,,,,,,,,
2015,9,201509,01-Sep-15,Brisbane,Roma,Brisbane - Roma,330,429.9166667,,,,,,,,
